Age;Sex;ID;Race;Country;Education;Education-Num;Marital Status;Relationship
40; Male;1113475201; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
40; Male;2008434071; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
50; Male;548283300; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
17; Female;934071181; White; United-States; 10th;6.0; Never-married; Own-child
53; Female;2191528703; White; United-States; Bachelors;13.0; Divorced; Not-in-family
32; Male;662135087; White; United-States; Bachelors;13.0; Divorced; Not-in-family
43; Female;2387936872; White; United-States; HS-grad;9.0; Never-married; Other-relative
18; Male;2444202430; White; United-States; 11th;7.0; Never-married; Own-child
62; Female;233664018; White; United-States; 10th;6.0; Divorced; Own-child
45; Male;1055851343; White; United-States; Masters;14.0; Married-civ-spouse; Husband
46; Male;1530158482; White; United-States; Doctorate;16.0; Married-civ-spouse; Husband
73; Male;137896200; White; United-States; 7th-8th;4.0; Married-civ-spouse; Husband
64; Male;395256932; White; United-States; Doctorate;16.0; Married-civ-spouse; Husband
26; Female;1506152497; White; United-States; Bachelors;13.0; Married-civ-spouse; Wife
23; Male;1558101499; White; United-States; HS-grad;9.0; Never-married; Not-in-family
30; Male;730476981; White; Vietnam; HS-grad;9.0; Never-married; Other-relative
51; Female;1605079833; White; United-States; Some-college;10.0; Divorced; Unmarried
35; Female;1907354084; White; United-States; Bachelors;13.0; Divorced; Unmarried
39; Female;1996799430; White; United-States; Some-college;10.0; Never-married; Not-in-family
35; Male;2571797723; Asian-Pac-Islander; India; Masters;14.0; Married-civ-spouse; Husband
41; Female;1476965546; White; United-States; HS-grad;9.0; Widowed; Not-in-family
31; Male;915506503; White; United-States; Some-college;10.0; Divorced; Own-child
40; Male;921665371; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
46; Male;300458861; Asian-Pac-Islander; Philippines; Prof-school;15.0; Married-civ-spouse; Husband
31; Female;328242312; White; United-States; HS-grad;9.0; Never-married; Not-in-family
41; Female;666344265; White; Honduras; Some-college;10.0; Divorced; Not-in-family
42; Male;597609392; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
23; Male;927553231; White; United-States; HS-grad;9.0; Never-married; Own-child
21; Male;2340403966; White; United-States; Some-college;10.0; Never-married; Own-child
49; Male;1042484424; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
53; Male;698396065; Black; United-States; Assoc-voc;11.0; Divorced; Not-in-family
38; Female;2270834612; White; United-States; Bachelors;13.0; Never-married; Not-in-family
36; Female;2275375726; Asian-Pac-Islander; Taiwan; Assoc-acdm;12.0; Divorced; Unmarried
32; Male;1799426320; White; Mexico; Some-college;10.0; Never-married; Unmarried
20; Male;2067063387; White; Guatemala; 11th;7.0; Never-married; Other-relative
17; Male;889001071; White; United-States; 11th;7.0; Never-married; Own-child
22; Female;2142598752; Asian-Pac-Islander; United-States; Some-college;10.0; Never-married; Other-relative
25; Male;1164761701; Amer-Indian-Eskimo; United-States; Assoc-voc;11.0; Never-married; Unmarried
58; Male;1574690904; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
24; Male;2182500921; White; United-States; Some-college;10.0; Never-married; Not-in-family
48; Male;2551283358; White; United-States; HS-grad;9.0; Divorced; Own-child
20; Male;1955658193; White; El-Salvador; 1st-4th;2.0; Never-married; Not-in-family
60; Male;456779602; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
20; Male;846677343; White; United-States; HS-grad;9.0; Never-married; Other-relative
52; Male;2257593922; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
36; Female;1752340081; White; United-States; HS-grad;9.0; Married-civ-spouse; Wife
46; Male;1805848948; Asian-Pac-Islander; Philippines; Bachelors;13.0; Married-civ-spouse; Husband
22; Female;1286836567; White; United-States; 11th;7.0; Never-married; Unmarried
19; Female;2344465839; White; United-States; Some-college;10.0; Never-married; Own-child
37; Male;1477009740; White; United-States; HS-grad;9.0; Never-married; Unmarried
30; Female;2250373291; White; United-States; Assoc-voc;11.0; Divorced; Not-in-family
44; Male;2169049320; White; United-States; Assoc-acdm;12.0; Never-married; Not-in-family
63; Male;98018718; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
22; Male;18503484; White; Canada; HS-grad;9.0; Never-married; Not-in-family
31; Male;1167522556; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
17; Male;1721920757; White; United-States; 11th;7.0; Never-married; Own-child
21; Male;1675141083; White; United-States; HS-grad;9.0; Never-married; Not-in-family
67; Male;1579140394; White; United-States; Masters;14.0; Married-civ-spouse; Husband
46; Male;2556496598; White; United-States; 7th-8th;4.0; Divorced; Not-in-family
29; Male;807026886; White; United-States; HS-grad;9.0; Divorced; Own-child
20; Female;1891929361; White; United-States; Some-college;10.0; Never-married; Own-child
27; Male;2301496558; White; United-States; Some-college;10.0; Never-married; Own-child
35; Male;2466074427; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
19; Female;760271080; White; United-States; Some-college;10.0; Never-married; Own-child
36; Female;1325582643; White; Mexico; 12th;8.0; Separated; Unmarried
43; Male;1594253758; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
62; Male;50188846; White; United-States; Bachelors;13.0; Divorced; Not-in-family
28; Male;2488863166; White; Canada; Prof-school;15.0; Never-married; Not-in-family
18; Female;2129548873; White; United-States; 11th;7.0; Never-married; Own-child
59; Male;818388716; Black; United-States; Prof-school;15.0; Married-civ-spouse; Husband
37; Male;1499532789; White; United-States; Bachelors;13.0; Divorced; Not-in-family
27; Male;730929260; Black; United-States; Some-college;10.0; Never-married; Not-in-family
46; Female;1938874847; White; United-States; Masters;14.0; Divorced; Unmarried
29; Female;465436933; White; United-States; 11th;7.0; Separated; Not-in-family
33; Female;2259590207; White; United-States; Bachelors;13.0; Married-civ-spouse; Wife
62; Male;2334009990; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
46; Male;1627209924; White; United-States; Doctorate;16.0; Married-civ-spouse; Husband
28; Male;898392387; White; United-States; 10th;6.0; Married-civ-spouse; Husband
22; Female;471150042; White; United-States; Some-college;10.0; Never-married; Own-child
46; Male;1225382561; White; United-States; Masters;14.0; Married-civ-spouse; Husband
54; Male;693241313; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
34; Male;2033341315; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
67; Male;1935519955; White; Canada; Doctorate;16.0; Married-civ-spouse; Husband
62; Male;2289863937; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
30; Male;421916981; White; Poland; Some-college;10.0; Married-civ-spouse; Husband
19; Male;2392820660; White; United-States; HS-grad;9.0; Never-married; Own-child
49; Male;189225183; White; United-States; 7th-8th;4.0; Married-civ-spouse; Husband
27; Male;22844623; White; United-States; Assoc-voc;11.0; Never-married; Unmarried
36; Male;349543900; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
52; Male;2369818957; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
47; Female;2360604976; White; United-States; 12th;8.0; Married-spouse-absent; Not-in-family
57; Female;752447612; White; United-States; HS-grad;9.0; Divorced; Not-in-family
64; Female;226829987; White; United-States; Some-college;10.0; Married-spouse-absent; Unmarried
56; Male;651375917; White; United-States; HS-grad;9.0; Divorced; Not-in-family
53; Female;995840011; White; United-States; 11th;7.0; Widowed; Own-child
53; Male;1679136340; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
31; Male;602369109; Asian-Pac-Islander; South; Some-college;10.0; Separated; Unmarried
41; Male;1422156108; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
45; Female;2299332031; Black; United-States; HS-grad;9.0; Separated; Unmarried
63; Male;1380514295; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
45; Female;1318728902; White; United-States; HS-grad;9.0; Divorced; Other-relative
23; Female;861572221; White; United-States; Some-college;10.0; Never-married; Not-in-family
39; Male;2246862237; White; United-States; Masters;14.0; Married-civ-spouse; Husband
31; Male;1881977449; White; United-States; Assoc-voc;11.0; Married-civ-spouse; Husband
35; Male;176409013; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
54; Male;574455738; White; United-States; Masters;14.0; Married-civ-spouse; Husband
22; Female;1220718866; White; Mexico; Some-college;10.0; Never-married; Own-child
40; Female;2314081812; White; United-States; Bachelors;13.0; Divorced; Unmarried
55; Male;2373506733; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
31; Male;1038087072; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
58; Male;710939649; White; United-States; 11th;7.0; Married-civ-spouse; Husband
31; Male;1361004853; White; United-States; Doctorate;16.0; Married-civ-spouse; Husband
46; Female;508046875; White; United-States; HS-grad;9.0; Widowed; Other-relative
38; Male;832277278; White; United-States; Assoc-voc;11.0; Married-civ-spouse; Husband
22; Female;739593711; White; United-States; Some-college;10.0; Never-married; Own-child
17; Male;2532532761; White; United-States; 10th;6.0; Never-married; Own-child
48; Male;1272690425; White; England; HS-grad;9.0; Married-civ-spouse; Husband
73; Male;2506752009; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
25; Male;2203638512; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
53; Male;722382560; White; United-States; Some-college;10.0; Divorced; Not-in-family
46; Male;1415663762; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
45; Female;808162495; Asian-Pac-Islander; ?; Bachelors;13.0; Married-civ-spouse; Wife
37; Female;1890492179; Black; United-States; Bachelors;13.0; Never-married; Not-in-family
30; Male;770006202; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
29; Male;128368777; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
29; Male;823097377; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
75; Female;2478742388; White; United-States; Bachelors;13.0; Widowed; Not-in-family
58; Male;1789527645; White; United-States; Masters;14.0; Married-civ-spouse; Husband
42; Female;638336363; Black; United-States; 7th-8th;4.0; Married-civ-spouse; Wife
62; Male;1285262658; Black; United-States; 9th;5.0; Divorced; Not-in-family
45; Male;1706060786; Asian-Pac-Islander; United-States; Bachelors;13.0; Married-civ-spouse; Husband
38; Male;247993326; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
36; Male;616727544; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
70; Female;2343197306; White; United-States; HS-grad;9.0; Widowed; Not-in-family
42; Male;2327186973; White; United-States; 7th-8th;4.0; Married-civ-spouse; Husband
47; Male;1910488887; White; United-States; Masters;14.0; Married-civ-spouse; Husband
42; Male;1024221684; White; United-States; Some-college;10.0; Never-married; Unmarried
43; Female;393733194; Black; United-States; Some-college;10.0; Married-civ-spouse; Wife
37; Male;188289236; White; United-States; Assoc-voc;11.0; Married-civ-spouse; Husband
36; Female;1604225758; White; United-States; Some-college;10.0; Married-civ-spouse; Wife
27; Female;1408645923; Black; France; Bachelors;13.0; Never-married; Not-in-family
54; Male;559847462; White; Mexico; 5th-6th;3.0; Married-spouse-absent; Unmarried
48; Male;1880288889; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
29; Female;1757026168; White; United-States; HS-grad;9.0; Never-married; Unmarried
29; Male;556818445; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
37; Male;1303487201; White; United-States; Some-college;10.0; Divorced; Not-in-family
55; Male;1008542935; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
67; Female;2202943901; Black; United-States; HS-grad;9.0; Married-civ-spouse; Wife
51; Male;397740457; White; United-States; HS-grad;9.0; Widowed; Not-in-family
35; Female;777471046; White; United-States; Masters;14.0; Never-married; Unmarried
41; Male;2475760078; White; ?; 7th-8th;4.0; Married-civ-spouse; Husband
64; Female;610041727; White; United-States; HS-grad;9.0; Widowed; Other-relative
23; Male;2161122260; White; Mexico; 5th-6th;3.0; Never-married; Not-in-family
49; Female;2253851097; Asian-Pac-Islander; Philippines; Bachelors;13.0; Never-married; Not-in-family
38; Male;1726559401; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
62; Female;731349099; Black; United-States; HS-grad;9.0; Never-married; Other-relative
62; Male;2304295789; White; United-States; 7th-8th;4.0; Married-civ-spouse; Husband
70; Male;2303315047; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
45; Male;2155900421; White; United-States; Masters;14.0; Divorced; Not-in-family
20; Female;996593853; White; United-States; Assoc-acdm;12.0; Never-married; Own-child
38; Male;746008645; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
50; Male;1400831444; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
40; Male;2263138064; Black; United-States; Some-college;10.0; Married-civ-spouse; Husband
