,Clothing ID,Age,Title,Rating,Division Name
13404,1078,35,Unflattering fit,neutral,General
13405,864,46,"Comfy tee, great for xl",very satisfied,General Petite
13406,927,37,,very satisfied,General Petite
13407,1110,55,I really wanted to like it....but,unsatisfied,General Petite
13408,927,27,Updated classic,very satisfied,General Petite
13409,864,29,Love!,very satisfied,General Petite
13410,1103,49,Runs very small on top.,satisfied,General
13411,1078,35,Beautiful dress,very satisfied,General
13412,1094,46,Dreamy fabric!,very satisfied,General Petite
13413,1110,46,Too large to be true,satisfied,General Petite
13414,927,53,Neck too wide,neutral,General Petite
13415,927,32,Super frumpy,unsatisfied,General Petite
13416,1094,40,Very cute!,very satisfied,General Petite
13417,1135,45,"Lovely fabric, sophisticated style",very satisfied,General
13418,864,61,,very satisfied,General
13419,864,27,Love,very satisfied,General
13420,1078,33,Figure forming,satisfied,General
13421,1078,43,Very snug,satisfied,General
13422,1094,28,Very flattering,very satisfied,General Petite
13423,1094,53,Perfectly soft fourth july dress,very satisfied,General Petite
13424,1094,51,"Feminine, classic beauty",very satisfied,General Petite
13425,1094,52,Summer staple,very satisfied,General Petite
13426,927,40,,very satisfied,General Petite
13427,1094,44,,very satisfied,General Petite
13428,1078,28,,very satisfied,General
13429,1049,36,,very satisfied,General
13430,10,38,Comfy and cute,satisfied,Initmates
13431,1110,43,Runs very large!,satisfied,General
13432,244,50,,very satisfied,Initmates
13433,927,37,It's a keep,very satisfied,General Petite
13434,1094,35,Gorgeous dress!,very satisfied,General Petite
13435,1024,31,Not what i expected.,unsatisfied,General
13436,1037,58,,satisfied,General Petite
13437,1125,40,Gorgeous coat,very satisfied,General Petite
13438,1125,46,"Gorgeous, but...",very satisfied,General Petite
13439,867,36,Super cute t,very satisfied,General
13440,1125,33,"Beautiful, but cheaply made",unsatisfied,General Petite
13441,1037,34,,satisfied,General Petite
13442,867,57,Pretty details,very satisfied,General
13443,1037,32,,satisfied,General Petite
13444,1024,29,,neutral,General
13445,1037,34,,very satisfied,General Petite
13446,867,45,Opening day tee,satisfied,General
13447,1125,54,Beautiful & playful coat,very satisfied,General Petite
13448,1099,53,,very satisfied,General Petite
13449,1125,54,,very satisfied,General Petite
13450,1099,64,Prettier in person!,very satisfied,General Petite
13451,1125,65,Beautiful coat....................but!,satisfied,General Petite
13452,1102,26,It's a shift dress,neutral,General
13453,1125,60,,very satisfied,General Petite
13454,867,25,,satisfied,General
13455,1125,38,Presses all the wrong buttons,neutral,General Petite
13456,1099,42,Adorable,very satisfied,General Petite
13457,1125,20,Hollywood chic,very satisfied,General Petite
13458,867,35,Soft & cute,very satisfied,General
13459,253,41,Comfortable and flattering,very satisfied,Initmates
13460,1024,51,Not for everyone,very satisfied,General
13461,1054,34,,neutral,General
13462,1125,32,An investment piece,very satisfied,General Petite
13463,1037,35,Love them!,very satisfied,General Petite
13464,867,36,"Cute, but thinner than i would like",neutral,General
13465,1054,40,,neutral,General
13466,921,54,Oversized and itchy,neutral,General
13467,253,32,Great fit,very satisfied,Initmates
13468,1099,57,Cute!!!!,satisfied,General Petite
13469,253,42,"Delightful, different, gets dirty asap",unsatisfied,Initmates
13470,1024,63,Cute but tight,satisfied,General
13471,1102,29,Nicer in person,neutral,General
13472,1125,49,Buttons have not been fixed despite retailer's claim,unsatisfied,General Petite
13473,1024,55,Love!,very satisfied,General
13474,867,65,Beautiful akemi and kin detail!,very satisfied,General
13475,1099,65,Not as pictured,neutral,General Petite
13476,1168,26,Love these suits!,very satisfied,Initmates
13477,867,68,Perfect tee,very satisfied,General
13478,1094,26,Love! be careful the color choice though.,very satisfied,General
13479,1094,25,Engagement photo,very satisfied,General
13480,873,64,Cute but durable,very satisfied,General
13481,1094,51,Weird,very unsatisfied,General
13482,1094,29,Great summer staple!,very satisfied,General
13483,1094,33,Pretty dress,very satisfied,General
13484,1094,28,Alicia,very satisfied,General
13485,927,38,Very nicely made,very satisfied,General Petite
13486,927,29,,neutral,General Petite
13487,927,37,,unsatisfied,General Petite
13488,909,34,Not for skinny girls,unsatisfied,General Petite
13489,927,30,Beautiful piece,very satisfied,General Petite
13490,1094,29,Love this dress!,very satisfied,General
13491,909,40,,satisfied,General Petite
13492,1079,43,Cute,satisfied,General
13493,909,68,Beautiful color,very satisfied,General Petite
13494,927,54,,satisfied,General Petite
13495,1094,44,Beautiful dress,very satisfied,General
13496,927,23,Love!,very satisfied,General Petite
13497,927,30,Super cute,satisfied,General Petite
13498,1094,34,,satisfied,General
13499,927,28,Way too big!,unsatisfied,General Petite
13500,927,63,,very satisfied,General Petite
13501,909,29,Oversized bag,unsatisfied,General
13502,868,44,,neutral,General
13503,1094,36,Perfect summer dress,very satisfied,General
13504,611,29,Flattering romper,satisfied,General Petite
13505,1092,33,The details...,satisfied,General Petite
13506,1053,42,"Finally, a jumpsuit that fits the short waisted!",very satisfied,General Petite
13507,1092,42,,satisfied,General Petite
13508,1053,26,Favorite new piece,very satisfied,General Petite
13509,611,29,Love this romper!,very satisfied,General Petite
13510,942,63,Had to send it back,unsatisfied,General Petite
13511,927,38,Big and boxy,neutral,General Petite
13512,1053,27,Effortless jumpsuit,very satisfied,General Petite
13513,1094,34,Great day dress,satisfied,General Petite
13514,909,33,Beautiful sweater,very satisfied,General
13515,909,44,"Stylish, soft, and great color",very satisfied,General
13516,927,31,Looks old even at the store but nice design,unsatisfied,General Petite
13517,1053,68,,very satisfied,General Petite
13518,927,38,Great summer-fall sweater,satisfied,General Petite
13519,1094,58,Lovely dress,satisfied,General Petite
13520,1094,51,So wanted it to work,unsatisfied,General Petite
13521,1053,42,"Nice idea, but tricky to get on and off",neutral,General Petite
13522,1094,26,Disappointing,unsatisfied,General Petite
13523,909,26,The buttons add right amount of detail,very satisfied,General
13524,927,28,Adorable!,very satisfied,General Petite
13525,927,39,,satisfied,General Petite
13526,909,25,Luxurious,very satisfied,General
13527,1053,29,,neutral,General Petite
13528,611,69,Way cute,satisfied,General Petite
13529,1094,47,,neutral,General Petite
13530,909,30,,very satisfied,General
13531,611,51,In love again,very satisfied,General Petite
13532,1003,69,Charming skirt,satisfied,General
13533,873,36,,very satisfied,General
13534,927,38,Holy enormous!,unsatisfied,General Petite
13535,1094,58,Cute dress!,very satisfied,General Petite
13536,927,49,Beautiful but big and wide,satisfied,General Petite
13537,611,48,Hot summer night outfit,very satisfied,General Petite
13538,1094,35,"Simple, cute dress",very satisfied,General Petite
13539,909,36,,satisfied,General
13540,611,31,Really nice piece of work!,very satisfied,General Petite
13541,909,45,Beautiful,very satisfied,General
13542,1094,32,,very satisfied,General Petite
13543,927,39,Cute for fall,very satisfied,General Petite
13544,1094,57,Light summer dress,very satisfied,General Petite
13545,927,36,The stitching is beautiful but.....,unsatisfied,General Petite
13546,1094,40,Could have been better...,unsatisfied,General Petite
13547,1094,30,"Adorable, timeless, versatile",very satisfied,General Petite
13548,868,41,Pretty but swingy,satisfied,General
13549,1094,57,Wanted to love,neutral,General Petite
13550,927,27,Product great for a tall person,neutral,General Petite
13551,611,39,Amazing,very satisfied,General Petite
13552,868,26,Oversized swing,neutral,General
13553,927,27,Nice casual piece,satisfied,General Petite
13554,611,38,Very cute!,very satisfied,General Petite
13555,611,57,Love it,very satisfied,General Petite
13556,1094,29,Great dress,very satisfied,General Petite
13557,1104,38,"Pretty, just not a keeper",satisfied,General Petite
13558,1072,32,So versatile and stylish!,very satisfied,General Petite
13559,868,35,Lovely,very satisfied,General
13560,857,41,"My best retailer purchase, ever",very satisfied,General Petite
13561,1095,63,Comfy and cute!,very satisfied,General Petite
13562,1080,46,Beautiful summer dress,very satisfied,General
13563,1080,32,Dress in catalog is not the same,very unsatisfied,General
13564,1077,41,I really want to love this dress,neutral,General
13565,1077,63,Tall and lean,unsatisfied,General
13566,828,53,Top is too shear with see through front,unsatisfied,General
13567,1080,28,Flattering and comfortable,very satisfied,General
13568,1077,63,Beautiful fabric but...,unsatisfied,General
13569,1095,39,"Like, but not love",satisfied,General Petite
13570,1104,54,Tiny!,very satisfied,General
13571,1080,37,,very satisfied,General
13572,1077,47,So close! but one fatal flaw.....,neutral,General
13573,1104,38,Order up!,very satisfied,General
13574,1077,44,Love this dress!,very satisfied,General
13575,1077,43,"A for effort, just not for everybody",satisfied,General
13576,1077,41,"Beautiful dress, runs very large",very satisfied,General
13577,1104,36,Runs small!,satisfied,General
13578,1077,35,Love the dress. runs very big.,satisfied,General
13579,1072,60,Huge tent,very unsatisfied,General Petite
13580,828,41,Not for the broad shouldered,satisfied,General
13581,1072,78,Very disappointing!!!!,unsatisfied,General Petite
13582,1000,35,Very classy skirt with a great length.,very satisfied,General
13583,1080,37,Gorgeous summer dress,very satisfied,General
13584,1072,43,Pretty dress but not for me,neutral,General Petite
13585,1080,40,Lovely summer dress,very satisfied,General
13586,868,37,Color not as pictured,very unsatisfied,General
13587,868,38,Certain to be a fav,very satisfied,General
13588,698,33,,very satisfied,Initmates
13589,1077,35,Great maxi!,very satisfied,General
13590,872,31,Fabulous breezy top,very satisfied,General
13591,868,60,Unexpectedly flattering,very satisfied,General
13592,872,39,Material not what i exoected,satisfied,General
13593,1077,35,Gorgeous - needs a belt if you aren't tiny,very satisfied,General
13594,868,31,Colors look nothing like online photos:(,very unsatisfied,General
13595,828,67,Very sheer,neutral,General
13596,1080,26,Not for short people,neutral,General
13597,868,40,Very nice,very satisfied,General
13598,1077,45,A wallpaper potato-sack,unsatisfied,General
13599,1077,40,Beautifully draped dress,very satisfied,General
13600,1072,33,Listen to the reviews--pass!!,very unsatisfied,General Petite
13601,1104,30,"So, so small!",neutral,General
13602,868,72,Blah,unsatisfied,General
13603,1080,41,Comfy and cute,very satisfied,General
13604,1080,44,,satisfied,General
13605,1072,43,Wow...,very unsatisfied,General Petite
13606,828,38,Cute but see through,neutral,General
13607,1075,48,Great dress,very unsatisfied,General
13608,1124,50,Love it!,very satisfied,General Petite
13609,1095,55,Simple and beautiful,very satisfied,General Petite
13610,1077,61,Very lovely dress,very satisfied,General
13611,1077,35,I'm in love!,very satisfied,General
13612,1080,40,My first maxi!,very satisfied,General
13613,868,36,Disappointing,neutral,General
13614,1077,33,Awesome and unique,very satisfied,General
13615,1080,34,Great maxi,very satisfied,General
13616,1080,39,Unexpected delight,very satisfied,General
13617,1077,62,"Gorgeous material, beautiful cut",very satisfied,General
13618,1080,32,,very satisfied,General
13619,1080,24,Beautiful and relaxed,very satisfied,General
13620,868,66,Darling!,very satisfied,General
13621,1095,41,Get so many a+ comments from it,very satisfied,General Petite
13622,1075,54,,very satisfied,General
13623,1072,38,,unsatisfied,General Petite
13624,1104,28,Such a cute dress - runs super small!,satisfied,General
13625,1077,64,Nice if it fits you,neutral,General
13626,1077,60,Beautiful,very satisfied,General
13627,1080,33,Stand out maxi,very satisfied,General
13628,1078,63,A gorgeous swing dress,very satisfied,General
13629,1078,28,Very flowy,neutral,General
13630,1078,49,Love this dress,very satisfied,General
13631,1078,33,Couldn't send it back fast enough!,unsatisfied,General
13632,1078,48,,unsatisfied,General
13633,1078,35,,satisfied,General
13634,1078,26,Swing dress,neutral,General
13635,1078,52,"All occasions, all beautiful, all quality",very satisfied,General
13636,1078,25,,very satisfied,General
