tiempo_completo,id_personal,mes,mes_id,sku_id,ventas_totales,ingresos_anio_pasado,calificacion_servicio,comentarios_adicionales,fecha_contratacion
no,9,abril,4,9,4,6400,Regular,lento servicial amigable,26/08/2017
no,9,mayo,5,9,11,17600,Regular,lento,26/08/2017
no,9,junio,6,9,8,12800,Regular,tarado,26/08/2017
no,9,julio,7,9,16,25600,Regular,despistado,26/08/2017
no,9,agosto,8,9,17,27200,Malo,desconsiderado,26/08/2017
no,9,septiembre,9,9,9,14400,Regular,despistado tardado,26/08/2017
no,9,enero,1,10,3,4800,Malo,maleducado desconsiderado,26/08/2017
no,9,febrero,2,10,13,20800,Regular,lento servicial amigable,26/08/2017
no,9,marzo,3,10,16,25600,Regular,lento,26/08/2017
no,9,abril,4,10,1,1600,Regular,tarado,26/08/2017
no,9,mayo,5,10,3,4800,Regular,despistado,26/08/2017
no,9,junio,6,10,8,12800,Regular,despistado tardado,26/08/2017
no,9,julio,7,10,18,28800,Regular,lento servicial amigable,26/08/2017
no,9,agosto,8,10,12,19200,Malo,indiscreto grosero,26/08/2017
no,9,septiembre,9,10,1,1600,Regular,lento,26/08/2017
no,9,enero,1,11,20,32000,Malo,grosero,26/08/2017
no,9,febrero,2,11,13,20800,Regular,tarado,26/08/2017
no,9,marzo,3,11,17,27200,Regular,despistado,26/08/2017
no,9,abril,4,11,20,32000,Regular,despistado tardado,26/08/2017
no,9,mayo,5,11,0,0,Regular,lento servicial amigable,26/08/2017
no,9,junio,6,11,6,9600,Regular,lento,26/08/2017
no,9,julio,7,11,17,27200,Regular,tarado,26/08/2017
no,9,agosto,8,11,5,8000,Malo,lento,26/08/2017
no,9,septiembre,9,11,20,32000,Regular,despistado,26/08/2017
no,9,enero,1,12,0,0,Malo,pesimo,26/08/2017
no,9,febrero,2,12,12,19200,Regular,despistado tardado,26/08/2017
no,9,marzo,3,12,9,14400,Regular,lento servicial amigable,26/08/2017
no,9,abril,4,12,18,28800,Regular,lento,26/08/2017
no,9,mayo,5,12,1,1600,Regular,tarado,26/08/2017
no,9,junio,6,12,12,19200,Regular,despistado,26/08/2017
no,9,julio,7,12,8,12800,Regular,despistado tardado,26/08/2017
no,9,agosto,8,12,9,14400,Malo,desconsiderado,26/08/2017
no,9,septiembre,9,12,1,1600,Regular,lento servicial amigable,26/08/2017
no,9,enero,1,13,14,22400,Malo,maleducado desconsiderado,26/08/2017
no,9,febrero,2,13,1,1600,Regular,lento,26/08/2017
no,9,marzo,3,13,17,27200,Regular,tarado,26/08/2017
no,9,abril,4,13,11,17600,Regular,despistado,26/08/2017
no,9,mayo,5,13,3,4800,Regular,despistado tardado,26/08/2017
no,9,junio,6,13,1,1600,Regular,lento servicial amigable,26/08/2017
no,9,julio,7,13,5,8000,Regular,lento,26/08/2017
no,9,agosto,8,13,8,12800,Malo,indiscreto grosero,26/08/2017
no,9,septiembre,9,13,4,6400,Regular,tarado,26/08/2017
no,9,enero,1,14,6,9600,Malo,grosero,26/08/2017
no,9,febrero,2,14,10,16000,Regular,despistado,26/08/2017
no,9,marzo,3,14,10,16000,Regular,despistado tardado,26/08/2017
no,9,abril,4,14,3,4800,Regular,lento servicial amigable,26/08/2017
no,9,mayo,5,14,6,9600,Regular,lento,26/08/2017
no,9,junio,6,14,5,8000,Regular,tarado,26/08/2017
no,9,julio,7,14,20,32000,Regular,despistado,26/08/2017
no,9,agosto,8,14,3,4800,Malo,lento,26/08/2017
no,9,septiembre,9,14,16,25600,Regular,despistado tardado,26/08/2017
no,9,enero,1,15,13,20800,Malo,pesimo,26/08/2017
no,9,febrero,2,15,17,27200,Regular,lento servicial amigable,26/08/2017
no,9,marzo,3,15,8,12800,Regular,lento,26/08/2017
no,9,abril,4,15,15,24000,Regular,tarado,26/08/2017
no,9,mayo,5,15,3,4800,Regular,despistado,26/08/2017
no,9,junio,6,15,10,16000,Regular,despistado tardado,26/08/2017
no,9,julio,7,15,4,6400,Regular,lento servicial amigable,26/08/2017
no,9,agosto,8,15,1,1600,Malo,desconsiderado,26/08/2017
no,9,septiembre,9,15,8,12800,Regular,lento,26/08/2017
no,9,enero,1,16,9,14400,Malo,maleducado desconsiderado,26/08/2017
no,9,febrero,2,16,7,11200,Regular,tarado,26/08/2017
no,9,marzo,3,16,4,6400,Regular,despistado,26/08/2017
no,9,abril,4,16,17,27200,Regular,despistado tardado,26/08/2017
no,9,mayo,5,16,3,4800,Regular,lento servicial amigable,26/08/2017
no,9,junio,6,16,19,30400,Regular,lento,26/08/2017
no,9,julio,7,16,17,27200,Regular,tarado,26/08/2017
no,9,agosto,8,16,14,22400,Malo,indiscreto grosero,26/08/2017
no,9,septiembre,9,16,1,1600,Regular,despistado,26/08/2017
no,9,enero,1,17,2,3200,Malo,grosero,26/08/2017
no,9,febrero,2,17,4,6400,Regular,despistado tardado,26/08/2017
no,9,marzo,3,17,13,20800,Regular,lento servicial amigable,26/08/2017
no,9,abril,4,17,18,28800,Regular,lento,26/08/2017
no,9,mayo,5,17,10,16000,Regular,tarado,26/08/2017
no,9,junio,6,17,6,9600,Regular,despistado,26/08/2017
no,9,julio,7,17,18,28800,Regular,despistado tardado,26/08/2017
no,9,agosto,8,17,4,6400,Malo,lento,26/08/2017
no,9,septiembre,9,17,2,3200,Regular,lento servicial amigable,26/08/2017
no,9,enero,1,18,3,4800,Malo,pesimo,26/08/2017
no,9,febrero,2,18,11,17600,Regular,lento,26/08/2017
no,9,marzo,3,18,6,9600,Regular,tarado,26/08/2017
no,9,abril,4,18,16,25600,Regular,despistado,26/08/2017
no,9,mayo,5,18,6,9600,Regular,despistado tardado,26/08/2017
no,9,junio,6,18,20,32000,Regular,lento servicial amigable,26/08/2017
no,9,julio,7,18,12,19200,Regular,lento,26/08/2017
no,9,agosto,8,18,16,25600,Malo,desconsiderado,26/08/2017
no,9,septiembre,9,18,11,17600,Regular,tarado,26/08/2017
no,9,enero,1,19,17,27200,Malo,maleducado desconsiderado,26/08/2017
no,9,febrero,2,19,6,9600,Regular,despistado,26/08/2017
no,9,marzo,3,19,14,22400,Regular,despistado tardado,26/08/2017
no,9,abril,4,19,11,17600,Regular,lento servicial amigable,26/08/2017
no,9,mayo,5,19,17,27200,Regular,lento,26/08/2017
no,9,junio,6,19,12,19200,Regular,tarado,26/08/2017
no,9,julio,7,19,15,24000,Regular,despistado,26/08/2017
no,9,agosto,8,19,17,27200,Malo,indiscreto grosero,26/08/2017
no,9,septiembre,9,19,2,3200,Regular,despistado tardado,26/08/2017
no,9,enero,1,20,13,20800,Malo,grosero,26/08/2017
no,9,febrero,2,20,0,0,Regular,lento servicial amigable,26/08/2017
no,9,marzo,3,20,4,6400,Regular,lento,26/08/2017
no,9,abril,4,20,14,22400,Regular,tarado,26/08/2017
no,9,mayo,5,20,19,30400,Regular,despistado,26/08/2017
no,9,junio,6,20,0,0,Regular,despistado tardado,26/08/2017
no,9,julio,7,20,8,12800,Regular,lento servicial amigable,26/08/2017
no,9,agosto,8,20,4,6400,Malo,lento,26/08/2017
no,9,septiembre,9,20,12,19200,Regular,lento,26/08/2017
no,9,enero,1,21,20,32000,Malo,pesimo,26/08/2017
no,9,febrero,2,21,13,20800,Regular,tarado,26/08/2017
no,9,marzo,3,21,11,17600,Regular,despistado,26/08/2017
no,9,abril,4,21,8,12800,Regular,despistado tardado,26/08/2017
no,9,mayo,5,21,11,17600,Regular,lento servicial amigable,26/08/2017
no,9,junio,6,21,15,24000,Regular,lento,26/08/2017
no,9,julio,7,21,20,32000,Regular,tarado,26/08/2017
no,9,agosto,8,21,16,25600,Malo,desconsiderado,26/08/2017
no,9,septiembre,9,21,8,12800,Regular,despistado,26/08/2017
no,9,enero,1,22,6,9600,Malo,maleducado desconsiderado,26/08/2017
no,9,febrero,2,22,5,8000,Regular,despistado tardado,26/08/2017
no,9,marzo,3,22,4,6400,Regular,lento servicial amigable,26/08/2017
no,9,abril,4,22,7,11200,Regular,lento,26/08/2017
no,9,mayo,5,22,4,6400,Regular,tarado,26/08/2017
no,9,junio,6,22,2,3200,Regular,despistado,26/08/2017
no,9,julio,7,22,4,6400,Regular,despistado tardado,26/08/2017
no,9,agosto,8,22,11,17600,Malo,indiscreto grosero,26/08/2017
no,9,septiembre,9,22,12,19200,Regular,lento servicial amigable,26/08/2017
no,9,enero,1,23,4,6400,Malo,grosero,26/08/2017
no,9,febrero,2,23,9,14400,Regular,lento,26/08/2017
no,9,marzo,3,23,6,9600,Regular,tarado,26/08/2017
no,9,abril,4,23,9,14400,Regular,despistado,26/08/2017
no,9,mayo,5,23,0,0,Regular,despistado tardado,26/08/2017
no,9,junio,6,23,18,28800,Regular,lento servicial amigable,26/08/2017
no,9,julio,7,23,0,0,Regular,lento,26/08/2017
no,9,agosto,8,23,17,27200,Malo,lento,26/08/2017
no,9,septiembre,9,23,13,20800,Regular,tarado,26/08/2017
no,9,enero,1,24,7,11200,Malo,pesimo,26/08/2017
no,9,febrero,2,24,13,20800,Regular,despistado,26/08/2017
no,9,marzo,3,24,12,19200,Regular,despistado tardado,26/08/2017
no,9,abril,4,24,7,11200,Regular,lento servicial amigable,26/08/2017
no,9,mayo,5,24,0,0,Regular,lento,26/08/2017
no,9,junio,6,24,9,14400,Regular,tarado,26/08/2017
no,9,julio,7,24,16,25600,Regular,despistado,26/08/2017
no,9,agosto,8,24,2,3200,Malo,desconsiderado,26/08/2017
no,9,septiembre,9,24,2,3200,Regular,despistado tardado,26/08/2017
no,9,enero,1,25,10,16000,Malo,maleducado desconsiderado,26/08/2017
no,9,febrero,2,25,11,17600,Regular,lento servicial amigable,26/08/2017
no,9,marzo,3,25,11,17600,Regular,lento,26/08/2017
no,9,abril,4,25,9,14400,Regular,tarado,26/08/2017
no,9,mayo,5,25,14,22400,Regular,despistado,26/08/2017
no,9,junio,6,25,18,28800,Regular,despistado tardado,26/08/2017
no,9,julio,7,25,18,28800,Regular,lento servicial amigable,26/08/2017
no,9,agosto,8,25,0,0,Malo,indiscreto grosero,26/08/2017
no,9,septiembre,9,25,10,16000,Regular,lento,26/08/2017
no,9,enero,1,26,18,28800,Malo,grosero,26/08/2017
no,9,febrero,2,26,5,8000,Regular,tarado,26/08/2017
no,9,marzo,3,26,13,20800,Regular,despistado,26/08/2017
no,9,abril,4,26,15,24000,Regular,despistado tardado,26/08/2017
no,9,mayo,5,26,12,19200,Regular,lento servicial amigable,26/08/2017
no,9,junio,6,26,9,14400,Regular,lento,26/08/2017
no,9,julio,7,26,15,24000,Regular,tarado,26/08/2017
no,9,agosto,8,26,3,4800,Malo,lento,26/08/2017
no,9,septiembre,9,26,5,8000,Regular,despistado,26/08/2017
no,9,enero,1,27,4,6400,Malo,pesimo,26/08/2017
no,9,febrero,2,27,14,22400,Regular,despistado tardado,26/08/2017
no,9,marzo,3,27,3,4800,Regular,lento servicial amigable,26/08/2017
no,9,abril,4,27,5,8000,Regular,lento,26/08/2017
no,9,mayo,5,27,8,12800,Regular,tarado,26/08/2017
no,9,junio,6,27,6,9600,Regular,despistado,26/08/2017
no,9,julio,7,27,7,11200,Regular,despistado tardado,26/08/2017
no,9,agosto,8,27,4,6400,Malo,desconsiderado,26/08/2017
no,9,septiembre,9,27,4,6400,Regular,lento servicial amigable,26/08/2017
no,9,enero,1,28,15,24000,Malo,maleducado desconsiderado,26/08/2017
no,9,febrero,2,28,13,20800,Regular,lento,26/08/2017
no,9,marzo,3,28,4,6400,Regular,tarado,26/08/2017
no,9,abril,4,28,5,8000,Regular,despistado,26/08/2017
no,9,mayo,5,28,19,30400,Regular,despistado tardado,26/08/2017
no,9,junio,6,28,8,12800,Regular,lento servicial amigable,26/08/2017
no,9,julio,7,28,5,8000,Regular,lento,26/08/2017
no,9,agosto,8,28,0,0,Malo,indiscreto grosero,26/08/2017
no,9,septiembre,9,28,15,24000,Regular,tarado,26/08/2017
no,9,enero,1,29,7,11200,Malo,grosero,26/08/2017
no,9,febrero,2,29,19,30400,Regular,despistado,26/08/2017
no,9,marzo,3,29,9,14400,Regular,despistado tardado,26/08/2017
no,9,abril,4,29,0,0,Regular,lento servicial amigable,26/08/2017
no,9,mayo,5,29,12,19200,Regular,lento,26/08/2017
no,9,junio,6,29,13,20800,Regular,tarado,26/08/2017
no,9,julio,7,29,5,8000,Regular,despistado,26/08/2017
no,9,agosto,8,29,11,17600,Malo,lento,26/08/2017
no,9,septiembre,9,29,20,32000,Regular,despistado tardado,26/08/2017
no,9,enero,1,30,5,8000,Malo,pesimo,26/08/2017
no,9,febrero,2,30,14,22400,Regular,lento servicial amigable,26/08/2017
no,9,marzo,3,30,17,27200,Regular,lento,26/08/2017
no,9,abril,4,30,7,11200,Regular,tarado,26/08/2017
no,9,mayo,5,30,20,32000,Regular,despistado,26/08/2017
no,9,junio,6,30,12,19200,Regular,despistado tardado,26/08/2017
no,9,julio,7,30,8,12800,Regular,lento servicial amigable,26/08/2017
no,9,agosto,8,30,5,8000,Malo,desconsiderado,26/08/2017
no,9,septiembre,9,30,14,22400,Regular,lento,26/08/2017
no,9,enero,1,31,13,20800,Malo,maleducado desconsiderado,26/08/2017
no,9,febrero,2,31,14,22400,Regular,tarado,26/08/2017
no,9,marzo,3,31,18,28800,Regular,despistado,26/08/2017
no,9,abril,4,31,2,3200,Regular,despistado tardado,26/08/2017
no,9,mayo,5,31,15,24000,Regular,lento servicial amigable,26/08/2017
no,9,junio,6,31,11,17600,Regular,lento,26/08/2017
no,9,julio,7,31,4,6400,Regular,tarado,26/08/2017
no,9,agosto,8,31,14,22400,Malo,indiscreto grosero,26/08/2017
no,9,septiembre,9,31,2,3200,Regular,despistado,26/08/2017
no,9,enero,1,32,13,20800,Malo,grosero,26/08/2017
no,9,febrero,2,32,3,4800,Regular,despistado tardado,26/08/2017
no,9,marzo,3,32,17,27200,Regular,lento servicial amigable,26/08/2017
no,9,abril,4,32,0,0,Regular,lento,26/08/2017
no,9,mayo,5,32,0,0,Regular,tarado,26/08/2017
no,9,junio,6,32,15,24000,Regular,despistado,26/08/2017
no,9,julio,7,32,18,28800,Regular,despistado tardado,26/08/2017
no,9,agosto,8,32,8,12800,Malo,lento,26/08/2017
no,9,septiembre,9,32,17,27200,Regular,lento servicial amigable,26/08/2017
no,9,enero,1,33,19,30400,Malo,pesimo,26/08/2017
no,9,febrero,2,33,3,4800,Regular,lento,26/08/2017
no,9,marzo,3,33,19,30400,Regular,tarado,26/08/2017
no,9,abril,4,33,11,17600,Regular,despistado,26/08/2017
no,9,mayo,5,33,15,24000,Regular,despistado tardado,26/08/2017
no,9,junio,6,33,2,3200,Regular,lento servicial amigable,26/08/2017
no,9,julio,7,33,10,16000,Regular,lento,26/08/2017
no,9,agosto,8,33,9,14400,Malo,desconsiderado,26/08/2017
no,9,septiembre,9,33,4,6400,Regular,tarado,26/08/2017
no,9,enero,1,34,16,25600,Malo,maleducado desconsiderado,26/08/2017
no,9,febrero,2,34,1,1600,Regular,despistado,26/08/2017
no,9,marzo,3,34,16,25600,Regular,despistado tardado,26/08/2017
no,9,abril,4,34,17,27200,Regular,lento servicial amigable,26/08/2017
no,9,mayo,5,34,14,22400,Regular,lento,26/08/2017
no,9,junio,6,34,9,14400,Regular,tarado,26/08/2017
no,9,julio,7,34,5,8000,Regular,despistado,26/08/2017
no,9,agosto,8,34,19,30400,Malo,indiscreto grosero,26/08/2017
no,9,septiembre,9,34,0,0,Regular,despistado tardado,26/08/2017
si,10,enero,1,1,19,30400,Regular,lento servicial amigable,17/05/2010
si,10,febrero,2,1,14,22400,Regular,lento,17/05/2010
si,10,marzo,3,1,17,27200,Regular,tarado,17/05/2010
si,10,abril,4,1,20,32000,Regular,despistado,17/05/2010
si,10,mayo,5,1,16,25600,Regular,despistado tardado,17/05/2010
si,10,junio,6,1,13,20800,Regular,lento servicial amigable,17/05/2010
si,10,julio,7,1,1,1600,Regular,lento,17/05/2010
si,10,agosto,8,1,0,0,Regular,tarado,17/05/2010
si,10,septiembre,9,1,2,3200,Regular,despistado,17/05/2010
si,10,enero,1,2,9,14400,Regular,despistado tardado,17/05/2010
si,10,febrero,2,2,20,32000,Regular,lento servicial amigable,17/05/2010
si,10,marzo,3,2,13,20800,Regular,lento,17/05/2010
si,10,abril,4,2,12,19200,Regular,tarado,17/05/2010
si,10,mayo,5,2,18,28800,Regular,despistado,17/05/2010
si,10,junio,6,2,1,1600,Regular,despistado tardado,17/05/2010
si,10,julio,7,2,7,11200,Regular,lento servicial amigable,17/05/2010
si,10,agosto,8,2,19,30400,Regular,lento,17/05/2010
si,10,septiembre,9,2,15,24000,Regular,tarado,17/05/2010
si,10,enero,1,3,17,27200,Regular,despistado,17/05/2010
si,10,febrero,2,3,13,20800,Regular,despistado tardado,17/05/2010
si,10,marzo,3,3,10,16000,Regular,lento servicial amigable,17/05/2010
si,10,abril,4,3,9,14400,Regular,lento,17/05/2010
si,10,mayo,5,3,10,16000,Regular,tarado,17/05/2010
si,10,junio,6,3,16,25600,Regular,despistado,17/05/2010
si,10,julio,7,3,15,24000,Regular,despistado tardado,17/05/2010
si,10,agosto,8,3,8,12800,Regular,lento servicial amigable,17/05/2010
si,10,septiembre,9,3,20,32000,Regular,lento,17/05/2010
si,10,enero,1,4,7,11200,Regular,tarado,17/05/2010
si,10,febrero,2,4,17,27200,Regular,despistado,17/05/2010
si,10,marzo,3,4,10,16000,Regular,despistado tardado,17/05/2010
si,10,abril,4,4,17,27200,Regular,lento servicial amigable,17/05/2010
si,10,mayo,5,4,1,1600,Regular,lento,17/05/2010
si,10,junio,6,4,2,3200,Regular,tarado,17/05/2010
si,10,julio,7,4,6,9600,Regular,despistado,17/05/2010
si,10,agosto,8,4,1,1600,Regular,despistado tardado,17/05/2010
si,10,septiembre,9,4,9,14400,Regular,lento servicial amigable,17/05/2010
si,10,enero,1,5,4,6400,Regular,lento,17/05/2010
si,10,febrero,2,5,2,3200,Regular,tarado,17/05/2010
si,10,marzo,3,5,6,9600,Regular,despistado,17/05/2010
si,10,abril,4,5,3,4800,Regular,despistado tardado,17/05/2010
si,10,mayo,5,5,0,0,Regular,lento servicial amigable,17/05/2010
si,10,junio,6,5,16,25600,Regular,lento,17/05/2010
si,10,julio,7,5,7,11200,Regular,tarado,17/05/2010
si,10,agosto,8,5,10,16000,Regular,despistado,17/05/2010
si,10,septiembre,9,5,1,1600,Regular,despistado tardado,17/05/2010
si,10,enero,1,6,8,12800,Regular,lento servicial amigable,17/05/2010
si,10,febrero,2,6,6,9600,Regular,lento,17/05/2010
si,10,marzo,3,6,11,17600,Regular,tarado,17/05/2010
si,10,abril,4,6,18,28800,Regular,despistado,17/05/2010
si,10,mayo,5,6,2,3200,Regular,despistado tardado,17/05/2010
si,10,junio,6,6,13,20800,Regular,lento servicial amigable,17/05/2010
si,10,julio,7,6,16,25600,Regular,lento,17/05/2010
si,10,agosto,8,6,4,6400,Regular,tarado,17/05/2010
si,10,septiembre,9,6,8,12800,Regular,despistado,17/05/2010
si,10,enero,1,7,18,28800,Regular,despistado tardado,17/05/2010
si,10,febrero,2,7,19,30400,Regular,lento servicial amigable,17/05/2010
si,10,marzo,3,7,8,12800,Regular,lento,17/05/2010
si,10,abril,4,7,20,32000,Regular,tarado,17/05/2010
si,10,mayo,5,7,0,0,Regular,despistado,17/05/2010
si,10,junio,6,7,13,20800,Regular,despistado tardado,17/05/2010
si,10,julio,7,7,20,32000,Regular,lento servicial amigable,17/05/2010
si,10,agosto,8,7,19,30400,Regular,lento,17/05/2010
si,10,septiembre,9,7,3,4800,Regular,tarado,17/05/2010
si,10,enero,1,8,9,14400,Regular,despistado,17/05/2010
si,10,febrero,2,8,17,27200,Regular,despistado tardado,17/05/2010
si,10,marzo,3,8,6,9600,Regular,lento servicial amigable,17/05/2010
si,10,abril,4,8,1,1600,Regular,lento,17/05/2010
si,10,mayo,5,8,10,16000,Regular,tarado,17/05/2010
si,10,junio,6,8,15,24000,Regular,despistado,17/05/2010
si,10,julio,7,8,13,20800,Regular,despistado tardado,17/05/2010
si,10,agosto,8,8,20,32000,Regular,lento servicial amigable,17/05/2010
si,10,septiembre,9,8,12,19200,Regular,lento,17/05/2010
si,10,enero,1,9,12,19200,Regular,tarado,17/05/2010
si,10,febrero,2,9,11,17600,Regular,despistado,17/05/2010
si,10,marzo,3,9,20,32000,Regular,despistado tardado,17/05/2010
si,10,abril,4,9,19,30400,Regular,lento servicial amigable,17/05/2010
si,10,mayo,5,9,5,8000,Regular,lento,17/05/2010
si,10,junio,6,9,4,6400,Regular,tarado,17/05/2010
si,10,julio,7,9,13,20800,Regular,despistado,17/05/2010
si,10,agosto,8,9,4,6400,Regular,despistado tardado,17/05/2010
si,10,septiembre,9,9,7,11200,Regular,lento servicial amigable,17/05/2010
si,10,enero,1,10,2,3200,Regular,lento,17/05/2010
si,10,febrero,2,10,12,19200,Regular,tarado,17/05/2010
si,10,marzo,3,10,1,1600,Regular,despistado,17/05/2010
si,10,abril,4,10,19,30400,Regular,despistado tardado,17/05/2010
si,10,mayo,5,10,8,12800,Regular,lento servicial amigable,17/05/2010
si,10,junio,6,10,7,11200,Regular,lento,17/05/2010
si,10,julio,7,10,6,9600,Regular,tarado,17/05/2010
si,10,agosto,8,10,15,24000,Regular,despistado,17/05/2010
si,10,septiembre,9,10,15,24000,Regular,despistado tardado,17/05/2010
si,10,enero,1,11,15,24000,Regular,lento servicial amigable,17/05/2010
si,10,febrero,2,11,17,27200,Regular,lento,17/05/2010
si,10,marzo,3,11,17,27200,Regular,tarado,17/05/2010
si,10,abril,4,11,0,0,Regular,despistado,17/05/2010
si,10,mayo,5,11,10,16000,Regular,despistado tardado,17/05/2010
si,10,junio,6,11,0,0,Regular,lento servicial amigable,17/05/2010
si,10,julio,7,11,0,0,Regular,lento,17/05/2010
si,10,agosto,8,11,15,24000,Regular,tarado,17/05/2010
si,10,septiembre,9,11,6,9600,Regular,despistado,17/05/2010
si,10,enero,1,12,7,11200,Regular,despistado tardado,17/05/2010
si,10,febrero,2,12,20,32000,Regular,lento servicial amigable,17/05/2010
si,10,marzo,3,12,10,16000,Regular,lento,17/05/2010
si,10,abril,4,12,13,20800,Regular,tarado,17/05/2010
si,10,mayo,5,12,5,8000,Regular,despistado,17/05/2010
si,10,junio,6,12,12,19200,Regular,despistado tardado,17/05/2010
si,10,julio,7,12,3,4800,Regular,lento servicial amigable,17/05/2010
si,10,agosto,8,12,10,16000,Regular,lento,17/05/2010
si,10,septiembre,9,12,11,17600,Regular,tarado,17/05/2010
si,10,enero,1,13,18,28800,Regular,despistado,17/05/2010
si,10,febrero,2,13,17,27200,Regular,despistado tardado,17/05/2010
si,10,marzo,3,13,19,30400,Regular,lento servicial amigable,17/05/2010
si,10,abril,4,13,1,1600,Regular,lento,17/05/2010
si,10,mayo,5,13,17,27200,Regular,tarado,17/05/2010
si,10,junio,6,13,19,30400,Regular,despistado,17/05/2010
si,10,julio,7,13,7,11200,Regular,despistado tardado,17/05/2010
si,10,agosto,8,13,4,6400,Regular,lento servicial amigable,17/05/2010
si,10,septiembre,9,13,16,25600,Regular,lento,17/05/2010
si,10,enero,1,14,1,1600,Regular,tarado,17/05/2010
si,10,febrero,2,14,11,17600,Regular,despistado,17/05/2010
si,10,marzo,3,14,4,6400,Regular,despistado tardado,17/05/2010
si,10,abril,4,14,6,9600,Regular,lento servicial amigable,17/05/2010
si,10,mayo,5,14,8,12800,Regular,lento,17/05/2010
si,10,junio,6,14,1,1600,Regular,tarado,17/05/2010
si,10,julio,7,14,3,4800,Regular,despistado,17/05/2010
si,10,agosto,8,14,10,16000,Regular,despistado tardado,17/05/2010
si,10,septiembre,9,14,18,28800,Regular,lento servicial amigable,17/05/2010
si,10,enero,1,15,10,16000,Regular,lento,17/05/2010
si,10,febrero,2,15,0,0,Regular,tarado,17/05/2010
si,10,marzo,3,15,19,30400,Regular,despistado,17/05/2010
si,10,abril,4,15,15,24000,Regular,despistado tardado,17/05/2010
si,10,mayo,5,15,6,9600,Regular,lento servicial amigable,17/05/2010
si,10,junio,6,15,19,30400,Regular,lento,17/05/2010
si,10,julio,7,15,14,22400,Regular,tarado,17/05/2010
si,10,agosto,8,15,8,12800,Regular,despistado,17/05/2010
si,10,septiembre,9,15,15,24000,Regular,despistado tardado,17/05/2010
si,10,enero,1,16,11,17600,Regular,lento servicial amigable,17/05/2010
si,10,febrero,2,16,3,4800,Regular,lento,17/05/2010
si,10,marzo,3,16,16,25600,Regular,tarado,17/05/2010
si,10,abril,4,16,12,19200,Regular,despistado,17/05/2010
si,10,mayo,5,16,3,4800,Regular,despistado tardado,17/05/2010
si,10,junio,6,16,15,24000,Regular,lento servicial amigable,17/05/2010
si,10,julio,7,16,16,25600,Regular,lento,17/05/2010
si,10,agosto,8,16,7,11200,Regular,tarado,17/05/2010
si,10,septiembre,9,16,0,0,Regular,despistado,17/05/2010
si,10,enero,1,17,3,4800,Regular,despistado tardado,17/05/2010
si,10,febrero,2,17,2,3200,Regular,lento servicial amigable,17/05/2010
si,10,marzo,3,17,5,8000,Regular,lento,17/05/2010
si,10,abril,4,17,6,9600,Regular,tarado,17/05/2010
si,10,mayo,5,17,6,9600,Regular,despistado,17/05/2010
si,10,junio,6,17,8,12800,Regular,despistado tardado,17/05/2010
si,10,julio,7,17,15,24000,Regular,lento servicial amigable,17/05/2010
si,10,agosto,8,17,2,3200,Regular,lento,17/05/2010
si,10,septiembre,9,17,7,11200,Regular,tarado,17/05/2010
si,10,enero,1,18,2,3200,Regular,despistado,17/05/2010
si,10,febrero,2,18,14,22400,Regular,despistado tardado,17/05/2010
si,10,marzo,3,18,2,3200,Regular,lento servicial amigable,17/05/2010
si,10,abril,4,18,20,32000,Regular,lento,17/05/2010
si,10,mayo,5,18,6,9600,Regular,tarado,17/05/2010
si,10,junio,6,18,14,22400,Regular,despistado,17/05/2010
si,10,julio,7,18,13,20800,Regular,despistado tardado,17/05/2010
si,10,agosto,8,18,15,24000,Regular,lento servicial amigable,17/05/2010
si,10,septiembre,9,18,15,24000,Regular,lento,17/05/2010
si,10,enero,1,19,10,16000,Regular,tarado,17/05/2010
si,10,febrero,2,19,10,16000,Regular,despistado,17/05/2010
si,10,marzo,3,19,13,20800,Regular,despistado tardado,17/05/2010
si,10,abril,4,19,11,17600,Regular,lento servicial amigable,17/05/2010
si,10,mayo,5,19,6,9600,Regular,lento,17/05/2010
si,10,junio,6,19,9,14400,Regular,tarado,17/05/2010
si,10,julio,7,19,8,12800,Regular,despistado,17/05/2010
si,10,agosto,8,19,1,1600,Regular,despistado tardado,17/05/2010
si,10,septiembre,9,19,19,30400,Regular,lento servicial amigable,17/05/2010
si,10,enero,1,20,6,9600,Regular,lento,17/05/2010
si,10,febrero,2,20,9,14400,Regular,tarado,17/05/2010
si,10,marzo,3,20,3,4800,Regular,despistado,17/05/2010
si,10,abril,4,20,9,14400,Regular,despistado tardado,17/05/2010
si,10,mayo,5,20,13,20800,Regular,lento servicial amigable,17/05/2010
si,10,junio,6,20,18,28800,Regular,lento,17/05/2010
si,10,julio,7,20,19,30400,Regular,tarado,17/05/2010
si,10,agosto,8,20,14,22400,Regular,despistado,17/05/2010
si,10,septiembre,9,20,14,22400,Regular,despistado tardado,17/05/2010
si,10,enero,1,21,12,19200,Regular,lento servicial amigable,17/05/2010
si,10,febrero,2,21,0,0,Regular,lento,17/05/2010
si,10,marzo,3,21,8,12800,Regular,tarado,17/05/2010
si,10,abril,4,21,9,14400,Regular,despistado,17/05/2010
si,10,mayo,5,21,10,16000,Regular,despistado tardado,17/05/2010
si,10,junio,6,21,15,24000,Regular,lento servicial amigable,17/05/2010
si,10,julio,7,21,6,9600,Regular,lento,17/05/2010
si,10,agosto,8,21,0,0,Regular,tarado,17/05/2010
si,10,septiembre,9,21,7,11200,Regular,despistado,17/05/2010
